result_id,race_id,race_id,constructor_id,position,points,laps,time_in_miliseconds,fastestLap,rank,fastest_lap_time,fastest_lap_speed
5821,282,119,22,5,2,45,4812401,\N,\N,\N,\N
5822,282,77,6,6,1,45,4815639,\N,\N,\N,\N
5823,282,55,6,7,0,45,4816726,\N,\N,\N,\N
5824,282,84,27,8,0,44,\N,\N,\N,\N,\N
5825,282,91,15,9,0,44,\N,\N,\N,\N,\N
5826,282,65,32,10,0,44,\N,\N,\N,\N,\N
5827,282,104,18,11,0,44,\N,\N,\N,\N,\N
5828,282,112,33,12,0,44,\N,\N,\N,\N,\N
5829,282,123,17,13,0,44,\N,\N,\N,\N,\N
5830,282,94,18,14,0,44,\N,\N,\N,\N,\N
5831,282,71,3,15,0,43,\N,\N,\N,\N,\N
5832,282,105,26,16,0,43,\N,\N,\N,\N,\N
5833,282,118,29,17,0,42,\N,\N,\N,\N,\N
5834,282,22,17,18,0,34,\N,\N,\N,\N,\N
5835,282,79,25,19,0,28,\N,\N,\N,\N,\N
5836,282,109,15,20,0,22,\N,\N,\N,\N,\N
5837,282,70,32,21,0,19,\N,\N,\N,\N,\N
5838,282,88,29,22,0,9,\N,\N,\N,\N,\N
5839,282,121,1,23,0,4,\N,\N,\N,\N,\N
5840,282,69,26,24,0,4,\N,\N,\N,\N,\N
5841,282,110,25,25,0,1,\N,\N,\N,\N,\N
5842,282,100,33,26,0,0,\N,\N,\N,\N,\N
5843,283,71,3,1,10,77,6459098,\N,\N,\N,\N
5844,283,119,22,2,6,77,6531013,\N,\N,\N,\N
5845,283,77,6,3,4,77,6537140,\N,\N,\N,\N
5846,283,118,29,4,3,76,\N,\N,\N,\N,\N
5847,283,84,27,5,2,76,\N,\N,\N,\N,\N
5848,283,91,15,6,1,76,\N,\N,\N,\N,\N
5849,283,87,27,7,0,76,\N,\N,\N,\N,\N
5850,283,112,33,8,0,75,\N,\N,\N,\N,\N
5851,283,123,17,9,0,75,\N,\N,\N,\N,\N
5852,283,79,25,10,0,73,\N,\N,\N,\N,\N
5853,283,110,25,11,0,72,\N,\N,\N,\N,\N
5854,283,117,3,12,0,70,\N,\N,\N,\N,\N
5855,283,94,18,13,0,59,\N,\N,\N,\N,\N
5856,283,100,33,14,0,54,\N,\N,\N,\N,\N
5857,283,70,32,15,0,45,\N,\N,\N,\N,\N
5858,283,88,29,16,0,41,\N,\N,\N,\N,\N
5859,283,105,26,17,0,39,\N,\N,\N,\N,\N
5860,283,65,32,18,0,38,\N,\N,\N,\N,\N
5861,283,69,26,19,0,37,\N,\N,\N,\N,\N
5862,283,30,22,20,0,26,\N,\N,\N,\N,\N
5863,283,104,18,21,0,22,\N,\N,\N,\N,\N
5864,283,55,6,22,0,22,\N,\N,\N,\N,\N
5865,283,109,15,23,0,18,\N,\N,\N,\N,\N
5866,283,102,1,24,0,17,\N,\N,\N,\N,\N
5867,283,121,1,25,0,15,\N,\N,\N,\N,\N
5868,283,22,17,26,0,0,\N,\N,\N,\N,\N
5869,284,71,3,1,10,44,5072124,\N,\N,\N,\N
5870,284,30,22,2,6,44,5075792,\N,\N,\N,\N
5871,284,117,3,3,4,44,5087112,\N,\N,\N,\N
5872,284,102,1,4,3,44,5171887,\N,\N,\N,\N
5873,284,65,32,5,2,43,\N,\N,\N,\N,\N
5874,284,119,22,6,1,43,\N,\N,\N,\N,\N
5875,284,84,27,7,0,43,\N,\N,\N,\N,\N
5876,284,121,1,8,0,43,\N,\N,\N,\N,\N
5877,284,109,15,9,0,43,\N,\N,\N,\N,\N
5878,284,77,6,10,0,42,\N,\N,\N,\N,\N
5879,284,87,27,11,0,42,\N,\N,\N,\N,\N
5880,284,112,33,12,0,42,\N,\N,\N,\N,\N
5881,284,69,26,13,0,42,\N,\N,\N,\N,\N
5882,284,105,26,14,0,41,\N,\N,\N,\N,\N
5883,284,79,25,15,0,40,\N,\N,\N,\N,\N
5884,284,100,33,16,0,37,\N,\N,\N,\N,\N
5885,284,118,29,17,0,28,\N,\N,\N,\N,\N
5886,284,91,15,18,0,27,\N,\N,\N,\N,\N
5887,284,110,25,19,0,24,\N,\N,\N,\N,\N
5888,284,104,18,20,0,15,\N,\N,\N,\N,\N
5889,284,94,18,21,0,15,\N,\N,\N,\N,\N
5890,284,88,29,22,0,14,\N,\N,\N,\N,\N
5891,284,22,17,23,0,11,\N,\N,\N,\N,\N
5892,284,55,6,24,0,4,\N,\N,\N,\N,\N
5893,284,123,17,25,0,0,\N,\N,\N,\N,\N
5894,284,70,32,26,0,0,\N,\N,\N,\N,\N
5895,285,71,3,1,10,53,4627509,\N,\N,\N,\N
5896,285,55,6,2,6,53,4667521,\N,\N,\N,\N
5897,285,121,1,3,4,52,\N,\N,\N,\N,\N
5898,285,91,15,4,3,52,\N,\N,\N,\N,\N
5899,285,119,22,5,2,52,\N,\N,\N,\N,\N
5900,285,100,33,6,1,52,\N,\N,\N,\N,\N
5901,285,94,18,7,0,51,\N,\N,\N,\N,\N
5902,285,104,18,8,0,51,\N,\N,\N,\N,\N
5903,285,112,33,9,0,51,\N,\N,\N,\N,\N
5904,285,69,26,10,0,51,\N,\N,\N,\N,\N
5905,285,83,32,11,0,49,\N,\N,\N,\N,\N
5906,285,117,3,12,0,48,\N,\N,\N,\N,\N
5907,285,110,25,13,0,47,\N,\N,\N,\N,\N
5908,285,79,25,14,0,47,\N,\N,\N,\N,\N
5909,285,105,26,15,0,23,\N,\N,\N,\N,\N
5910,285,30,22,16,0,21,\N,\N,\N,\N,\N
5911,285,87,27,17,0,20,\N,\N,\N,\N,\N
5912,285,77,6,18,0,15,\N,\N,\N,\N,\N
5913,285,65,32,19,0,14,\N,\N,\N,\N,\N
5914,285,84,27,20,0,8,\N,\N,\N,\N,\N
5915,285,102,1,21,0,8,\N,\N,\N,\N,\N
5916,285,88,29,22,0,0,\N,\N,\N,\N,\N
5917,285,118,29,23,0,0,\N,\N,\N,\N,\N
5918,285,109,15,24,0,0,\N,\N,\N,\N,\N
5919,285,22,17,25,0,0,\N,\N,\N,\N,\N
5920,285,124,17,26,0,0,\N,\N,\N,\N,\N
5921,286,30,22,1,10,71,5566309,\N,\N,\N,\N
5922,286,117,3,2,6,71,5567291,\N,\N,\N,\N
5923,286,71,3,3,4,71,5574515,\N,\N,\N,\N
5924,286,55,6,4,3,71,5633914,\N,\N,\N,\N
5925,286,91,15,5,2,70,\N,\N,\N,\N,\N
5926,286,84,27,6,1,70,\N,\N,\N,\N,\N
5927,286,109,15,7,0,69,\N,\N,\N,\N,\N
5928,286,94,18,8,0,69,\N,\N,\N,\N,\N
5929,286,104,18,9,0,69,\N,\N,\N,\N,\N
5930,286,112,33,10,0,69,\N,\N,\N,\N,\N
5931,286,100,33,11,0,68,\N,\N,\N,\N,\N
5932,286,110,25,12,0,68,\N,\N,\N,\N,\N
5933,286,22,17,13,0,68,\N,\N,\N,\N,\N
5934,286,69,26,14,0,68,\N,\N,\N,\N,\N
5935,286,118,29,15,0,63,\N,\N,\N,\N,\N
5936,286,119,22,16,0,63,\N,\N,\N,\N,\N
5937,286,83,32,17,0,61,\N,\N,\N,\N,\N
5938,286,65,32,18,0,60,\N,\N,\N,\N,\N
5939,286,87,27,19,0,51,\N,\N,\N,\N,\N
5940,286,105,26,20,0,38,\N,\N,\N,\N,\N
5941,286,77,6,21,0,35,\N,\N,\N,\N,\N
5942,286,57,1,22,0,32,\N,\N,\N,\N,\N
5943,286,88,29,23,0,27,\N,\N,\N,\N,\N
5944,286,102,1,24,0,19,\N,\N,\N,\N,\N
5945,286,79,25,25,0,12,\N,\N,\N,\N,\N
5946,286,125,17,26,0,8,\N,\N,\N,\N,\N
5947,287,102,1,1,10,53,6027912,\N,\N,\N,\N
5948,287,117,3,2,6,53,6039347,\N,\N,\N,\N
5949,287,57,1,3,4,53,6054041,\N,\N,\N,\N
5950,287,71,3,4,3,53,6111450,\N,\N,\N,\N
5951,287,22,17,5,2,53,6123013,\N,\N,\N,\N
5952,287,56,17,6,1,53,6134333,\N,\N,\N,\N
5953,287,87,27,7,0,52,\N,\N,\N,\N,\N
5954,287,109,15,8,0,52,\N,\N,\N,\N,\N
5955,287,84,27,9,0,51,\N,\N,\N,\N,\N
5956,287,94,18,10,0,51,\N,\N,\N,\N,\N
5957,287,65,32,11,0,51,\N,\N,\N,\N,\N
5958,287,126,33,12,0,51,\N,\N,\N,\N,\N
5959,287,83,32,13,0,49,\N,\N,\N,\N,\N
5960,287,118,29,14,0,48,\N,\N,\N,\N,\N
5961,287,119,22,15,0,45,\N,\N,\N,\N,\N
5962,287,77,6,16,0,40,\N,\N,\N,\N,\N
5963,287,88,29,17,0,28,\N,\N,\N,\N,\N
5964,287,111,18,18,0,26,\N,\N,\N,\N,\N
5965,287,79,25,19,0,26,\N,\N,\N,\N,\N
5966,287,91,15,20,0,25,\N,\N,\N,\N,\N
5967,287,100,33,21,0,17,\N,\N,\N,\N,\N
5968,287,30,22,22,0,10,\N,\N,\N,\N,\N
5969,287,55,6,23,0,7,\N,\N,\N,\N,\N
5970,287,110,25,24,0,0,\N,\N,\N,\N,\N
5971,288,102,1,1,10,79,6207476,\N,\N,\N,\N
5972,288,117,3,2,6,79,6216735,\N,\N,\N,\N
5973,288,71,3,3,4,79,6241378,\N,\N,\N,\N
5974,288,55,6,4,3,78,\N,\N,\N,\N,\N
5975,288,77,6,5,2,78,\N,\N,\N,\N,\N
5976,288,84,27,6,1,78,\N,\N,\N,\N,\N
5977,288,88,29,7,0,78,\N,\N,\N,\N,\N
5978,288,119,22,8,0,77,\N,\N,\N,\N,\N
5979,288,87,27,9,0,77,\N,\N,\N,\N,\N
5980,288,118,29,10,0,77,\N,\N,\N,\N,\N
5981,288,22,17,11,0,76,\N,\N,\N,\N,\N
5982,288,100,33,12,0,76,\N,\N,\N,\N,\N
5983,288,110,25,13,0,75,\N,\N,\N,\N,\N
5984,288,126,33,14,0,74,\N,\N,\N,\N,\N
5985,288,91,15,15,0,73,\N,\N,\N,\N,\N
5986,288,109,15,16,0,56,\N,\N,\N,\N,\N
5987,288,111,18,17,0,34,\N,\N,\N,\N,\N
5988,288,57,1,18,0,28,\N,\N,\N,\N,\N
5989,288,30,22,19,0,19,\N,\N,\N,\N,\N
5990,288,79,25,20,0,11,\N,\N,\N,\N,\N
5991,288,56,17,21,0,10,\N,\N,\N,\N,\N
5992,288,65,32,22,0,9,\N,\N,\N,\N,\N
5993,288,94,18,23,0,5,\N,\N,\N,\N,\N
5994,288,83,32,24,0,0,\N,\N,\N,\N,\N
5995,289,95,3,1,10,72,5805320,\N,\N,\N,\N
5996,289,119,3,2,6,72,5829680,\N,\N,\N,\N
5997,289,102,1,3,4,72,5839995,\N,\N,\N,\N
5998,289,30,22,4,3,72,5853183,\N,\N,\N,\N
5999,289,77,1,5,2,72,5878954,\N,\N,\N,\N
6000,289,65,32,6,1,71,\N,\N,\N,\N,\N
6001,289,100,27,7,0,71,\N,\N,\N,\N,\N
6002,289,88,29,8,0,70,\N,\N,\N,\N,\N
6003,289,57,32,9,0,70,\N,\N,\N,\N,\N
6004,289,105,29,10,0,70,\N,\N,\N,\N,\N
6005,289,127,17,11,0,70,\N,\N,\N,\N,\N
6006,289,79,33,12,0,68,\N,\N,\N,\N,\N
6007,289,128,34,13,0,68,\N,\N,\N,\N,\N
6008,289,129,25,14,0,62,\N,\N,\N,\N,\N
6009,289,123,27,15,0,60,\N,\N,\N,\N,\N
6010,289,94,35,16,0,56,\N,\N,\N,\N,\N
6011,289,81,18,17,0,55,\N,\N,\N,\N,\N
6012,289,109,35,18,0,44,\N,\N,\N,\N,\N
6013,289,104,18,19,0,43,\N,\N,\N,\N,\N
6014,289,110,25,20,0,41,\N,\N,\N,\N,\N
6015,289,55,6,21,0,40,\N,\N,\N,\N,\N
6016,289,122,6,22,0,28,\N,\N,\N,\N,\N
6017,289,99,36,23,0,23,\N,\N,\N,\N,\N
6018,289,91,37,24,0,13,\N,\N,\N,\N,\N
6019,289,92,33,25,0,8,\N,\N,\N,\N,\N
6020,289,84,22,26,0,1,\N,\N,\N,\N,\N
6021,289,108,37,27,0,0,\N,\N,\N,\N,\N
6022,289,130,36,28,0,0,\N,\N,\N,\N,\N
6023,289,131,17,29,0,0,\N,\N,\N,\N,\N
6024,289,132,34,30,0,0,\N,\N,\N,\N,\N
6025,290,95,3,1,10,69,5513587,\N,\N,\N,\N
6026,290,119,3,2,6,69,5526558,\N,\N,\N,\N
6027,290,30,22,3,4,69,5535016,\N,\N,\N,\N
6028,290,77,1,4,3,69,5546934,\N,\N,\N,\N
6029,290,110,25,5,2,68,\N,\N,\N,\N,\N
6030,290,57,32,6,1,68,\N,\N,\N,\N,\N
6031,290,65,32,7,0,68,\N,\N,\N,\N,\N
6032,290,109,35,8,0,68,\N,\N,\N,\N,\N
6033,290,100,27,9,0,67,\N,\N,\N,\N,\N
6034,290,123,27,10,0,67,\N,\N,\N,\N,\N
6035,290,92,33,11,0,66,\N,\N,\N,\N,\N
6036,290,79,33,12,0,66,\N,\N,\N,\N,\N
6037,290,105,29,13,0,65,\N,\N,\N,\N,\N
6038,290,84,22,14,0,47,\N,\N,\N,\N,\N
6039,290,99,36,15,0,45,\N,\N,\N,\N,\N
6040,290,130,36,16,0,37,\N,\N,\N,\N,\N
6041,290,94,35,17,0,36,\N,\N,\N,\N,\N
6042,290,55,6,18,0,31,\N,\N,\N,\N,\N
6043,290,81,18,19,0,29,\N,\N,\N,\N,\N
6044,290,131,17,20,0,17,\N,\N,\N,\N,\N
6045,290,129,25,21,0,12,\N,\N,\N,\N,\N
6046,290,102,1,22,0,11,\N,\N,\N,\N,\N
6047,290,104,18,23,0,2,\N,\N,\N,\N,\N
6048,290,127,17,24,0,0,\N,\N,\N,\N,\N
6049,290,91,37,25,0,0,\N,\N,\N,\N,\N
6050,290,122,6,26,0,0,\N,\N,\N,\N,\N
6051,290,88,29,27,0,0,\N,\N,\N,\N,\N
6052,290,108,37,28,0,0,\N,\N,\N,\N,\N
6053,290,128,34,29,0,0,\N,\N,\N,\N,\N
6054,290,132,34,30,0,0,\N,\N,\N,\N,\N
6055,291,95,3,1,10,71,5811856,\N,\N,\N,\N
6056,291,119,3,2,6,71,5841186,\N,\N,\N,\N
6057,291,30,22,3,4,70,\N,\N,\N,\N,\N
6058,291,55,6,4,3,70,\N,\N,\N,\N,\N
6059,291,122,6,5,2,70,\N,\N,\N,\N,\N
6060,291,105,29,6,1,70,\N,\N,\N,\N,\N
6061,291,81,18,7,0,69,\N,\N,\N,\N,\N
6062,291,109,35,8,0,69,\N,\N,\N,\N,\N
6063,291,79,33,9,0,68,\N,\N,\N,\N,\N
6064,291,57,32,10,0,67,\N,\N,\N,\N,\N
6065,291,99,36,11,0,62,\N,\N,\N,\N,\N
6066,291,91,37,12,0,55,\N,\N,\N,\N,\N
6067,291,104,18,13,0,54,\N,\N,\N,\N,\N
6068,291,129,25,14,0,52,\N,\N,\N,\N,\N
6069,291,100,27,15,0,42,\N,\N,\N,\N,\N
6070,291,65,32,16,0,36,\N,\N,\N,\N,\N
6071,291,123,27,17,0,36,\N,\N,\N,\N,\N
6072,291,127,17,18,0,36,\N,\N,\N,\N,\N
6073,291,84,22,19,0,30,\N,\N,\N,\N,\N
6074,291,94,35,20,0,24,\N,\N,\N,\N,\N
6075,291,92,33,21,0,23,\N,\N,\N,\N,\N
6076,291,110,25,22,0,21,\N,\N,\N,\N,\N
6077,291,102,1,23,0,17,\N,\N,\N,\N,\N
6078,291,77,1,24,0,4,\N,\N,\N,\N,\N
6079,291,88,29,25,0,2,\N,\N,\N,\N,\N
6080,291,131,17,26,0,1,\N,\N,\N,\N,\N
6081,291,130,36,27,0,0,\N,\N,\N,\N,\N
6082,291,108,37,28,0,0,\N,\N,\N,\N,\N
6083,291,128,34,29,0,0,\N,\N,\N,\N,\N
6084,291,132,34,30,0,0,\N,\N,\N,\N,\N
6085,292,95,3,1,10,65,6970674,\N,\N,\N,\N
6086,292,30,22,2,6,65,6994588,\N,\N,\N,\N
6087,292,55,6,3,4,65,6997136,\N,\N,\N,\N
6088,292,77,1,4,3,65,7051321,\N,\N,\N,\N
6089,292,105,29,5,2,64,\N,\N,\N,\N,\N
6090,292,94,35,6,1,63,\N,\N,\N,\N,\N
6091,292,88,29,7,0,63,\N,\N,\N,\N,\N
6092,292,91,37,8,0,63,\N,\N,\N,\N,\N
6093,292,102,1,9,0,62,\N,\N,\N,\N,\N
6094,292,122,6,10,0,62,\N,\N,\N,\N,\N
6095,292,104,18,11,0,61,\N,\N,\N,\N,\N
6096,292,108,37,12,0,61,\N,\N,\N,\N,\N
6097,292,109,35,13,0,56,\N,\N,\N,\N,\N
6098,292,99,36,14,0,56,\N,\N,\N,\N,\N
6099,292,57,32,15,0,56,\N,\N,\N,\N,\N
6100,292,100,27,16,0,55,\N,\N,\N,\N,\N
6101,292,92,33,17,0,35,\N,\N,\N,\N,\N
6102,292,129,25,18,0,30,\N,\N,\N,\N,\N
6103,292,81,18,19,0,26,\N,\N,\N,\N,\N
6104,292,127,17,20,0,24,\N,\N,\N,\N,\N
6105,292,130,36,21,0,22,\N,\N,\N,\N,\N
6106,292,119,3,22,0,19,\N,\N,\N,\N,\N
6107,292,65,32,23,0,13,\N,\N,\N,\N,\N
6108,292,123,27,24,0,11,\N,\N,\N,\N,\N
6109,292,84,22,25,0,4,\N,\N,\N,\N,\N
6110,292,110,25,26,0,2,\N,\N,\N,\N,\N
6111,292,79,33,27,0,0,\N,\N,\N,\N,\N
6112,292,128,34,28,0,0,\N,\N,\N,\N,\N
6113,292,131,17,29,0,0,\N,\N,\N,\N,\N
6114,292,71,34,30,0,0,\N,\N,\N,\N,\N
6115,292,90,38,31,0,0,\N,\N,\N,\N,\N
6116,292,135,38,32,0,0,\N,\N,\N,\N,\N
6117,293,95,3,1,10,60,5320927,\N,\N,\N,\N
6118,293,119,3,2,6,60,5330378,\N,\N,\N,\N
6119,293,102,1,3,4,60,5369911,\N,\N,\N,\N
6120,293,84,22,4,3,60,5373934,\N,\N,\N,\N
6121,293,105,29,5,2,59,\N,\N,\N,\N,\N
6122,293,94,35,6,1,59,\N,\N,\N,\N,\N
6123,293,127,17,7,0,58,\N,\N,\N,\N,\N
6124,293,129,25,8,0,58,\N,\N,\N,\N,\N
6125,293,100,27,9,0,58,\N,\N,\N,\N,\N
6126,293,88,29,10,0,58,\N,\N,\N,\N,\N
6127,293,109,35,11,0,57,\N,\N,\N,\N,\N
6128,293,91,37,12,0,57,\N,\N,\N,\N,\N
6129,293,108,37,13,0,57,\N,\N,\N,\N,\N
6130,293,110,25,14,0,55,\N,\N,\N,\N,\N
6131,293,79,33,15,0,40,\N,\N,\N,\N,\N
6132,293,55,6,16,0,39,\N,\N,\N,\N,\N
6133,293,77,1,17,0,39,\N,\N,\N,\N,\N
6134,293,92,33,18,0,32,\N,\N,\N,\N,\N
6135,293,123,27,19,0,29,\N,\N,\N,\N,\N
6136,293,131,17,20,0,25,\N,\N,\N,\N,\N
6137,293,81,18,21,0,24,\N,\N,\N,\N,\N
6138,293,99,36,22,0,24,\N,\N,\N,\N,\N
6139,293,30,22,23,0,20,\N,\N,\N,\N,\N
6140,293,122,6,24,0,11,\N,\N,\N,\N,\N
6141,293,104,18,25,0,8,\N,\N,\N,\N,\N
6142,293,65,32,26,0,8,\N,\N,\N,\N,\N
6143,293,57,32,27,0,0,\N,\N,\N,\N,\N
6144,293,130,36,28,0,0,\N,\N,\N,\N,\N
6145,293,71,34,29,0,0,\N,\N,\N,\N,\N
6146,293,128,34,30,0,0,\N,\N,\N,\N,\N
6147,293,90,38,31,0,0,\N,\N,\N,\N,\N
6148,293,135,38,32,0,0,\N,\N,\N,\N,\N
6149,294,102,1,1,10,78,6659372,\N,\N,\N,\N
6150,294,95,3,2,6,78,6659587,\N,\N,\N,\N
6151,294,119,3,3,4,78,6691215,\N,\N,\N,\N
6152,294,30,22,4,3,78,6698666,\N,\N,\N,\N
6153,294,84,22,5,2,78,6740719,\N,\N,\N,\N
6154,294,92,33,6,1,77,\N,\N,\N,\N,\N
6155,294,105,29,7,0,77,\N,\N,\N,\N,\N
6156,294,104,18,8,0,77,\N,\N,\N,\N,\N
6157,294,109,35,9,0,76,\N,\N,\N,\N,\N
6158,294,100,27,10,0,76,\N,\N,\N,\N,\N
6159,294,88,29,11,0,76,\N,\N,\N,\N,\N
6160,294,123,27,12,0,75,\N,\N,\N,\N,\N
6161,294,122,6,13,0,60,\N,\N,\N,\N,\N
6162,294,77,1,14,0,32,\N,\N,\N,\N,\N
6163,294,57,32,15,0,30,\N,\N,\N,\N,\N
6164,294,55,6,16,0,28,\N,\N,\N,\N,\N
6165,294,127,17,17,0,18,\N,\N,\N,\N,\N
6166,294,65,32,18,0,17,\N,\N,\N,\N,\N
6167,294,90,38,19,0,11,\N,\N,\N,\N,\N
6168,294,110,25,20,0,9,\N,\N,\N,\N,\N
6169,294,99,36,21,0,9,\N,\N,\N,\N,\N
6170,294,131,17,22,0,6,\N,\N,\N,\N,\N
6171,294,129,25,23,0,4,\N,\N,\N,\N,\N
6172,294,91,37,24,0,1,\N,\N,\N,\N,\N
6173,294,81,18,25,0,1,\N,\N,\N,\N,\N
6174,294,94,35,26,0,0,\N,\N,\N,\N,\N
6175,294,128,34,27,0,0,\N,\N,\N,\N,\N
6176,294,71,34,28,0,0,\N,\N,\N,\N,\N
6177,294,130,36,29,0,0,\N,\N,\N,\N,\N
6178,294,108,37,30,0,0,\N,\N,\N,\N,\N
6179,294,79,33,31,0,0,\N,\N,\N,\N,\N
6180,294,135,38,32,0,0,\N,\N,\N,\N,\N
6181,295,77,1,1,10,69,5828299,\N,\N,\N,\N
6182,295,30,22,2,6,69,5840700,\N,\N,\N,\N
6183,295,55,6,3,4,69,5895626,\N,\N,\N,\N
6184,295,91,37,4,3,68,\N,\N,\N,\N,\N
6185,295,110,25,5,2,68,\N,\N,\N,\N,\N
6186,295,100,27,6,1,68,\N,\N,\N,\N,\N
6187,295,105,29,7,0,68,\N,\N,\N,\N,\N
6188,295,94,35,8,0,68,\N,\N,\N,\N,\N
6189,295,109,35,9,0,68,\N,\N,\N,\N,\N
6190,295,123,27,10,0,67,\N,\N,\N,\N,\N
6191,295,81,18,11,0,67,\N,\N,\N,\N,\N
6192,295,129,25,12,0,67,\N,\N,\N,\N,\N
6193,295,104,18,13,0,65,\N,\N,\N,\N,\N
6194,295,108,37,14,0,64,\N,\N,\N,\N,\N
6195,295,79,33,15,0,61,\N,\N,\N,\N,\N
6196,295,84,22,16,0,45,\N,\N,\N,\N,\N
6197,295,119,3,17,0,43,\N,\N,\N,\N,\N
6198,295,102,1,18,0,37,\N,\N,\N,\N,\N
6199,295,131,17,19,0,36,\N,\N,\N,\N,\N
6200,295,57,32,20,0,35,\N,\N,\N,\N,\N
6201,295,65,32,21,0,34,\N,\N,\N,\N,\N
6202,295,122,6,22,0,18,\N,\N,\N,\N,\N
6203,295,95,3,23,0,14,\N,\N,\N,\N,\N
6204,295,127,17,24,0,14,\N,\N,\N,\N,\N
6205,295,92,33,25,0,14,\N,\N,\N,\N,\N
6206,295,99,36,26,0,0,\N,\N,\N,\N,\N
6207,295,88,29,27,0,0,\N,\N,\N,\N,\N
6208,295,128,34,28,0,0,\N,\N,\N,\N,\N
6209,295,130,36,29,0,0,\N,\N,\N,\N,\N
6210,295,71,34,30,0,0,\N,\N,\N,\N,\N
6211,295,90,38,31,0,0,\N,\N,\N,\N,\N
6212,296,95,3,1,10,69,5888459,\N,\N,\N,\N
6213,296,119,3,2,6,69,5934906,\N,\N,\N,\N
6214,296,84,22,3,4,69,5961038,\N,\N,\N,\N
6215,296,57,32,4,3,68,\N,\N,\N,\N,\N
6216,296,100,27,5,2,68,\N,\N,\N,\N,\N
6217,296,65,32,6,1,68,\N,\N,\N,\N,\N
6218,296,105,29,7,0,68,\N,\N,\N,\N,\N
6219,296,81,18,8,0,68,\N,\N,\N,\N,\N
6220,296,109,35,9,0,67,\N,\N,\N,\N,\N
6221,296,94,35,10,0,67,\N,\N,\N,\N,\N
6222,296,129,25,11,0,66,\N,\N,\N,\N,\N
6223,296,55,6,12,0,61,\N,\N,\N,\N,\N
6224,296,110,25,13,0,51,\N,\N,\N,\N,\N
6225,296,79,33,14,0,41,\N,\N,\N,\N,\N
6226,296,123,27,15,0,46,\N,\N,\N,\N,\N
6227,296,122,6,16,0,38,\N,\N,\N,\N,\N
6228,296,91,37,17,0,33,\N,\N,\N,\N,\N
6229,296,131,17,18,0,25,\N,\N,\N,\N,\N
6230,296,88,29,19,0,20,\N,\N,\N,\N,\N
6231,296,30,22,20,0,17,\N,\N,\N,\N,\N
6232,296,77,1,21,0,10,\N,\N,\N,\N,\N
6233,296,99,36,22,0,6,\N,\N,\N,\N,\N
6234,296,102,1,23,0,0,\N,\N,\N,\N,\N
6235,296,92,33,24,0,0,\N,\N,\N,\N,\N
6236,296,127,17,25,0,0,\N,\N,\N,\N,\N
6237,296,130,36,26,0,0,\N,\N,\N,\N,\N
6238,296,108,37,27,0,0,\N,\N,\N,\N,\N
6239,296,104,18,28,0,0,\N,\N,\N,\N,\N
6240,296,128,34,29,0,0,\N,\N,\N,\N,\N
6241,296,71,34,30,0,0,\N,\N,\N,\N,\N
6242,297,95,3,1,10,59,5142991,\N,\N,\N,\N
6243,297,119,3,2,6,59,5182085,\N,\N,\N,\N
6244,297,84,22,3,4,59,5191386,\N,\N,\N,\N
6245,297,30,22,4,3,59,5196258,\N,\N,\N,\N
6246,297,77,1,5,2,59,5198786,\N,\N,\N,\N
6247,297,57,32,6,1,59,5223129,\N,\N,\N,\N
6248,297,105,29,7,0,58,\N,\N,\N,\N,\N
6249,297,100,27,8,0,58,\N,\N,\N,\N,\N
6250,297,122,6,9,0,58,\N,\N,\N,\N,\N
6251,297,123,27,10,0,57,\N,\N,\N,\N,\N
6252,297,129,25,11,0,57,\N,\N,\N,\N,\N
6253,297,88,29,12,0,57,\N,\N,\N,\N,\N
6254,297,109,35,13,0,57,\N,\N,\N,\N,\N
6255,297,99,36,14,0,57,\N,\N,\N,\N,\N
6256,297,94,35,15,0,56,\N,\N,\N,\N,\N
6257,297,71,34,16,0,55,\N,\N,\N,\N,\N
6258,297,81,18,17,0,53,\N,\N,\N,\N,\N
6259,297,102,1,18,0,52,\N,\N,\N,\N,\N
6260,297,110,25,19,0,46,\N,\N,\N,\N,\N
6261,297,55,6,20,0,43,\N,\N,\N,\N,\N
6262,297,131,17,21,0,43,\N,\N,\N,\N,\N
6263,297,127,17,22,0,37,\N,\N,\N,\N,\N
6264,297,92,33,23,0,32,\N,\N,\N,\N,\N
6265,297,65,32,24,0,31,\N,\N,\N,\N,\N
6266,297,91,37,25,0,27,\N,\N,\N,\N,\N
6267,297,79,33,26,0,27,\N,\N,\N,\N,\N
6268,297,70,18,27,0,0,\N,\N,\N,\N,\N
6269,297,108,37,28,0,0,\N,\N,\N,\N,\N
6270,297,130,36,29,0,0,\N,\N,\N,\N,\N
6271,297,128,34,30,0,0,\N,\N,\N,\N,\N
6272,297,90,38,31,0,0,\N,\N,\N,\N,\N
6273,297,135,38,32,0,0,\N,\N,\N,\N,\N
6274,298,95,3,1,10,45,4702032,\N,\N,\N,\N
6275,298,102,1,2,6,45,4706532,\N,\N,\N,\N
6276,298,30,22,3,4,45,4736494,\N,\N,\N,\N
6277,298,84,22,4,3,45,4738991,\N,\N,\N,\N
6278,298,55,6,5,2,45,4774639,\N,\N,\N,\N
6279,298,100,27,6,1,45,4798530,\N,\N,\N,\N
6280,298,123,27,7,0,45,4799212,\N,\N,\N,\N
6281,298,119,3,8,0,44,\N,\N,\N,\N,\N
6282,298,105,29,9,0,44,\N,\N,\N,\N,\N
